chunk_id,file_id,sort_id,content,page,total_page,coordinates,reg_id,reg_date,upd_id,upd_date,section,subsection,subsubsection,subsubsubsection,is_section_title,footnote_id,table_group_id,content_type
1178,2,276,SR 4.1: This supplementary requirement covers the procedure and acceptance standards for the determination of reduction-of-area using a tension test specimen whose axis is normal to the surfaces of steel plates with nominal thicknesses 3/4 in. (19 mm) and greater. Definitions shall be in accordance with ASTM A370.,19,27,"[[0.1253, 0.757], [0.868, 0.757], [0.868, 0.8096], [0.1253, 0.8096]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,Annex C (informative),C.4 SR 4-Through-Thickness (Z Direction) Testing,,,False,,,text
1179,2,277,SR 4.2 (Number of Test Specimens): Two tests shall be taken from each plate as-rolled (parent plate).,19,27,"[[0.1246, 0.8213], [0.8252, 0.8213], [0.8252, 0.8366], [0.1246, 0.8366]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,Annex C (informative),C.4 SR 4-Through-Thickness (Z Direction) Testing,,,False,,,text
1183,2,281,SR 4.3 (Orientation of Test Specimens): The longitudinal axis of the test specimen shall be perpendicular to the surface of the plate.,20,27,"[[0.1306, 0.1333], [0.8675, 0.1333], [0.8675, 0.161], [0.1306, 0.161]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,Annex C (informative),C.4 SR 4-Through-Thickness (Z Direction) Testing,,,False,,,text
1184,2,282,SR 4.4 (Location of Test Specimens): One test specimen shall be taken at the ingot axis or cast slab longitudinal centerline at its intersection with each edge or end of the plate.,20,27,"[[0.1309, 0.1723], [0.8671, 0.1723], [0.8671, 0.1996], [0.1309, 0.1996]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,Annex C (informative),C.4 SR 4-Through-Thickness (Z Direction) Testing,,,False,,,text
1185,2,283,SR 4.5 (Preparation of Test Specimens): Specimens shall be prepared as follows:,20,27,"[[0.1309, 0.2112], [0.6916, 0.2112], [0.6916, 0.2258], [0.1309, 0.2258]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,Annex C (informative),C.4 SR 4-Through-Thickness (Z Direction) Testing,,,False,,,text
1186,2,284,"- a) Prolongations shall be joined to opposite surfaces of the plate coupon being tested, with their axes - coincident. The joining method used should be one that results in a minimal heat-affected zone in the - portion of the plate being tested. Prolongation materials shall be selected so that failure shall occur in - the plate portion of the specimen. ",20,27,"[[0.1303, 0.2375], [0.8694, 0.2375], [0.8694, 0.2898], [0.1303, 0.2898]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,Annex C (informative),C.4 SR 4-Through-Thickness (Z Direction) Testing,,,False,,,text
1187,2,285,"- b) Specimens shall be machined to the form and dimensions of the 0.500 in. (12.5 mm) round specimen - of Figure 4 of ASTM A370-17, except for the plate thicknesses less than 11/4 in. (32 mm) where the - 0.350 in. (8.75 mm) test specimen may be used. ",20,27,"[[0.131, 0.302], [0.8697, 0.302], [0.8697, 0.3421], [0.131, 0.3421]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,Annex C (informative),C.4 SR 4-Through-Thickness (Z Direction) Testing,,,False,,,text
1188,2,286,"- c) The full plate thickness shall be contained within the uniform section with no taper permitted. The - length (""G"" in Figure 4 of ASTM A370-17) of the cylindrical section of the test piece shall be adjusted - as necessary to contain the plate thickness within a uniform diameter throughout the section. ",20,27,"[[0.1325, 0.3537], [0.8692, 0.3537], [0.8692, 0.3939], [0.1325, 0.3939]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,Annex C (informative),C.4 SR 4-Through-Thickness (Z Direction) Testing,,,False,,,text
1189,2,287,SR 4.6 (Testing): Tensile testing shall be conducted in accordance with the requirements of ASTM A370.,20,27,"[[0.1311, 0.4047], [0.8614, 0.4047], [0.8614, 0.4194], [0.1311, 0.4194]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,Annex C (informative),C.4 SR 4-Through-Thickness (Z Direction) Testing,,,False,,,text
1190,2,288,SR 4.7 (Acceptance Standards): Standards for the acceptance of through-thickness testing shall be as follows:,20,27,"[[0.1314, 0.4308], [0.8678, 0.4308], [0.8678, 0.4578], [0.1314, 0.4578]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,Annex C (informative),C.4 SR 4-Through-Thickness (Z Direction) Testing,,,False,,,text
1191,2,289,"- a) Each tension test specimen shall exhibit a minimum reduction-of-area of 30 %. If one of the two - specimens from a plate is below 30 %, but not below 25 %, a retest of two additional specimens from - a location adjacent to the failed specimen shall be made, and both of these additional determinations - shall equal or exceed 30 %. ",20,27,"[[0.1316, 0.4695], [0.8699, 0.4695], [0.8699, 0.5222], [0.1316, 0.5222]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,Annex C (informative),C.4 SR 4-Through-Thickness (Z Direction) Testing,,,False,,,text
1192,2,290,- b) Minimum reduction-of-area limits higher than stated in supplementary requirement 4.7 a) [SR 4.7 a)] - may be specified subject to agreement between the material manufacturer and the purchaser. ,20,27,"[[0.1306, 0.5337], [0.8705, 0.5337], [0.8705, 0.5618], [0.1306, 0.5618]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,Annex C (informative),C.4 SR 4-Through-Thickness (Z Direction) Testing,,,False,,,text
1193,2,291,"SR 4.8 (Marking): Plates accepted in accordance with this procedure for through-thickness testing shall be identified by stamping or stenciling ""Z"" adjacent to marking otherwise required (i.e. API 2W-50Z).",20,27,"[[0.1318, 0.5733], [0.8707, 0.5733], [0.8707, 0.6014], [0.1318, 0.6014]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,Annex C (informative),C.4 SR 4-Through-Thickness (Z Direction) Testing,,,False,,,text
1194,2,292,C.5 SR 5-Low Sulfur Steel for Improved Through-Thickness Properties,20,27,"[[0.1332, 0.6122], [0.7996, 0.6122], [0.7996, 0.6289], [0.1332, 0.6289]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,Annex C (informative),C.5 SR 5-Low Sulfur Steel for Improved Through-Thickness Properties,,,False,,,subsection
1195,2,293,The following apply to the low sulfur steel for improved through-thickness properties.,20,27,"[[0.1326, 0.6338], [0.7209, 0.6338], [0.7209, 0.6488], [0.1326, 0.6488]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,Annex C (informative),C.5 SR 5-Low Sulfur Steel for Improved Through-Thickness Properties,,,False,,,text
1196,2,294,"SR 5.1 (Intent): The intent of this supplementary requirement is to provide, by chemical control, plates with low levels of sulfide inclusions, and thereby a reduction of the potential for lamellar tearing of the plate around attachment welds.",20,27,"[[0.1341, 0.66], [0.871, 0.66], [0.871, 0.6992], [0.1341, 0.6992]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,Annex C (informative),C.5 SR 5-Low Sulfur Steel for Improved Through-Thickness Properties,,,False,,,text
1197,2,295,"SR 5.2 (Chemistry): The steels shall conform to the requirements for chemical composition prescribed in Table 1, except that the maximum content of sulfur on heat analysis shall be 0.006 %.",20,27,"[[0.1335, 0.7114], [0.8699, 0.7114], [0.8699, 0.7387], [0.1335, 0.7387]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,Annex C (informative),C.5 SR 5-Low Sulfur Steel for Improved Through-Thickness Properties,,,False,,,text
1198,2,296,SR 5.3 (Through-Thickness Testing): Through-thickness (Z direction) tensile testing is not required by this supplementary requirement.,20,27,"[[0.1343, 0.7499], [0.8699, 0.7499], [0.8699, 0.7777], [0.1343, 0.7777]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,Annex C (informative),C.5 SR 5-Low Sulfur Steel for Improved Through-Thickness Properties,,,False,,,text
1199,2,297,"SR 5.4 (Marking): Plates accepted in accordance with this supplementary requirement shall be identified by stamping ""LS"" adjacent to marking otherwise required (i.e. API 2W-50LS).",20,27,"[[0.1343, 0.7893], [0.8712, 0.7893], [0.8712, 0.8169], [0.1343, 0.8169]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,Annex C (informative),C.5 SR 5-Low Sulfur Steel for Improved Through-Thickness Properties,,,False,,,text
1201,2,299,STEEL PLATES PRODUCED BY THERMO-MECHANICALLY CONTROLLED PROCESSINGFOR OFFSHORE STRUCTURES 15,21,27,"[[0.2155, 0.0933], [0.8599, 0.0933], [0.8599, 0.1054], [0.2155, 0.1054]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,Annex C (informative),C.5 SR 5-Low Sulfur Steel for Improved Through-Thickness Properties,,,False,,,text
1202,2,300,C.6 SR 6-Strain-aged Charpy V-notch Impact Tests,21,27,"[[0.126, 0.1332], [0.6108, 0.1332], [0.6108, 0.1504], [0.126, 0.1504]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,Annex C (informative),C.6 SR 6-Strain-aged Charpy V-notch Impact Tests,,,False,,,subsection
1203,2,301,"Charpy V-notch impact test coupons representing the thickest and thinnest plate of each heat shall be uniformly strained 5 %, or more if specified, in axial tension and aged at 480 °F (250 °C) for one hour at temperature prior to cutting the test specimens. The test results shall meet the requirements of Section 7.",21,27,"[[0.1246, 0.1615], [0.8645, 0.1615], [0.8645, 0.2025], [0.1246, 0.2025]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,Annex C (informative),C.6 SR 6-Strain-aged Charpy V-notch Impact Tests,,,False,,,text
1204,2,302,C.7 SR 7-Simulation of Post-weld Heat Treatment,21,27,"[[0.1261, 0.2138], [0.5985, 0.2138], [0.5985, 0.2298], [0.1261, 0.2298]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,Annex C (informative),C.7 SR 7-Simulation of Post-weld Heat Treatment,,,False,,,subsection
1205,2,303,"A second set of test coupons shall be subjected to a simulated post-weld heat treatment provided by the purchaser that is representative of the thermal treatment to which the material will be subjected during fabrication. The temperature range, time at temperature, and cooling rates shall be as specified on the order.",21,27,"[[0.1239, 0.2425], [0.8659, 0.2425], [0.8659, 0.2945], [0.1239, 0.2945]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,Annex C (informative),C.7 SR 7-Simulation of Post-weld Heat Treatment,,,False,A,TABLE_4,table_footnote
1206,2,304,# C.8 SR 8-Hardness Testing,21,27,"[[0.1232, 0.3066], [0.4021, 0.3066], [0.4021, 0.3235], [0.1232, 0.3235]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,Annex C (informative),C.8 SR 8-Hardness Testing,,,False,,,subsection
1207,2,305,The following apply to the hardness testing.,21,27,"[[0.1248, 0.3354], [0.431, 0.3354], [0.431, 0.3501], [0.1248, 0.3501]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,Annex C (informative),C.8 SR 8-Hardness Testing,,,False,,,text
1208,2,306,SR 8.1: This supplementary requirement covers the procedure and acceptance standards for surface hardness testing of steel plates furnished under this specification.,21,27,"[[0.1248, 0.3615], [0.8643, 0.3615], [0.8643, 0.3883], [0.1248, 0.3883]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,Annex C (informative),C.8 SR 8-Hardness Testing,,,False,,,text
1209,2,307,"SR 8.2: The hardness test shall be made by the Brinell hardness method as described in ASTM E10 using a 3000-kg load. By agreement, other hardness test methods may be used, and their measurement converted to Brinell values. The hardness measurement shall be made on both top and bottom surfaces of specimens removed from one corner at each end of the plate as produced. The mill surface and any decarburized layer shall be removed prior to testing. Not less than four hardness measurements shall be made on each plate, all of which shall lie within the acceptance limits shown below. If any individual measurement is outside the acceptance limits shown below, two additional measurements may be performed adjacent to the original impression. Both new measurements shall comply with the acceptance limits to invalidate the original measurement.",21,27,"[[0.1234, 0.3998], [0.8663, 0.3998], [0.8663, 0.5157], [0.1234, 0.5157]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,Annex C (informative),C.8 SR 8-Hardness Testing,,,False,,,text
1210,2,308,SR 9.3: The acceptance limits shall be as follows:,21,27,"[[0.1244, 0.5283], [0.4761, 0.5283], [0.4761, 0.5421], [0.1244, 0.5421]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,Annex C (informative),C.8 SR 8-Hardness Testing,,,False,,,text
1211,2,309,- Grade 50 (131-207 HBN). ,21,27,"[[0.1243, 0.5544], [0.3358, 0.5544], [0.3358, 0.5677], [0.1243, 0.5677]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,Annex C (informative),C.8 SR 8-Hardness Testing,,,False,,,text
1212,2,310,- Grade 60 (by agreement). ,21,27,"[[0.1234, 0.5809], [0.3363, 0.5809], [0.3363, 0.5945], [0.1234, 0.5945]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,Annex C (informative),C.8 SR 8-Hardness Testing,,,False,,,text
1213,2,311,- Grade 70 (by agreement). ,21,27,"[[0.1253, 0.6071], [0.3382, 0.6071], [0.3382, 0.6202], [0.1253, 0.6202]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,Annex C (informative),C.8 SR 8-Hardness Testing,,,False,,,text
1214,2,312,- Grade 80 (by agreement). ,21,27,"[[0.1326, 0.633], [0.3372, 0.633], [0.3372, 0.6468], [0.1326, 0.6468]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,Annex C (informative),C.8 SR 8-Hardness Testing,,,False,,,text
1215,2,313,# C.9 SR 9-Preproduction Qualification,21,27,"[[0.1255, 0.6583], [0.4944, 0.6583], [0.4944, 0.6747], [0.1255, 0.6747]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,Annex C (informative),C.9 SR 9-Preproduction Qualification,,,False,,,subsection
1216,2,314,The following apply to the preproduction qualification.,21,27,"[[0.1254, 0.6865], [0.502, 0.6865], [0.502, 0.701], [0.1254, 0.701]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,Annex C (informative),C.9 SR 9-Preproduction Qualification,,,False,,,text
1217,2,315,"SR 9.1: This supplementary requirement provides for preproduction qualification by special welding and mechanical testing of a specific chemical composition range, in combination with specific steelmaking and rolling procedures, from a specific producer. The purpose of this supplementary requirement is to minimize the amount of time and testing necessary to prepare and certify welding procedures at the fabrication yard. Welding procedures developed by implementing SR 9 only apply to the HAZ.",21,27,"[[0.1258, 0.7125], [0.8679, 0.7125], [0.8679, 0.7772], [0.1258, 0.7772]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,Annex C (informative),C.9 SR 9-Preproduction Qualification,,,False,,,text
1218,2,316,"SR 9.2: The specific testing required shall be that contained in the Qualification for HAZ Toughness and Delayed Cracking Test sections of API 2Z, as specified on the purchase order. Prior qualification by a material manufacturer may be accepted for fulfillment of this supplementary requirement, if documentation acceptable to the purchaser is provided.",21,27,"[[0.1257, 0.7896], [0.8685, 0.7896], [0.8685, 0.8424], [0.1257, 0.8424]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,Annex C (informative),C.9 SR 9-Preproduction Qualification,,,False,,,text
1222,2,320,"A significant change in chemical composition or processing shall require either a separate full qualification (for major change) or an abbreviated re-qualification (for minor change) as described in the Re-qualification section of API 2Z, and if all essential variables are within the prescribed limits.",22,27,"[[0.1269, 0.135], [0.8672, 0.135], [0.8672, 0.1746], [0.1269, 0.1746]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,Annex C (informative),C.9 SR 9-Preproduction Qualification,,,False,A,TABLE_4,table_footnote
1223,2,321,"SR 9.3: Crack tip opening displacement (CTOD) testing of weld-heat-affected zone shall be performed in accordance with the Qualification for HAZ Toughness section of API 2Z, which provides for testing over the following range of conditions:",22,27,"[[0.1271, 0.1866], [0.8668, 0.1866], [0.8668, 0.227], [0.1271, 0.227]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,Annex C (informative),C.9 SR 9-Preproduction Qualification,,,False,,,text
1224,2,322,- - heat input: 20 kJ/in.-114 kJ/in. (0.8 kJ/mm-4.5 kJ/mm); ,22,27,"[[0.1278, 0.2384], [0.5442, 0.2384], [0.5442, 0.2525], [0.1278, 0.2525]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,Annex C (informative),C.9 SR 9-Preproduction Qualification,,,False,,,text
1225,2,323,preheat: 212 °F-480 °F (100 °C-250 °C).,22,27,"[[0.1262, 0.2648], [0.4463, 0.2648], [0.4463, 0.2784], [0.1262, 0.2784]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,Annex C (informative),C.9 SR 9-Preproduction Qualification,,,False,,,text
1226,2,324,Required CTOD for Grades 50 and 60 shall be as specified in API 2Z.,22,27,"[[0.1261, 0.2901], [0.616, 0.2901], [0.616, 0.304], [0.1261, 0.304]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,Annex C (informative),C.9 SR 9-Preproduction Qualification,,,False,,,text
1227,2,325,Required CTOD for Grades 70 and 80 shall be as follows:,22,27,"[[0.1266, 0.3159], [0.5333, 0.3159], [0.5333, 0.3306], [0.1266, 0.3306]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,Annex C (informative),C.9 SR 9-Preproduction Qualification,,,False,,,text
1228,2,326,- plates 3 in. (75 mm) and under in thickness: 0.014 in. at 14 °F (0.35 mm at -10 °C); ,22,27,"[[0.128, 0.3425], [0.7394, 0.3425], [0.7394, 0.3564], [0.128, 0.3564]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,Annex C (informative),C.9 SR 9-Preproduction Qualification,,,False,,,text
1229,2,327,- plates over 3 in. (75 mm) in thickness: shall be agreed with the purchaser. ,22,27,"[[0.129, 0.369], [0.6728, 0.369], [0.6728, 0.3826], [0.129, 0.3826]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,Annex C (informative),C.9 SR 9-Preproduction Qualification,,,False,,,text
1230,2,328,"Testing to a wider range of heat input, wider range of preheats, higher CTOD values, or lower test temperatures, is permitted at the option of the material manufacturer or when specified by the purchaser, and shall be deemed to satisfy the minimum requirements of this supplement.",22,27,"[[0.1257, 0.3947], [0.8678, 0.3947], [0.8678, 0.4346], [0.1257, 0.4346]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,Annex C (informative),C.9 SR 9-Preproduction Qualification,,,False,,,text
1231,2,329,"SR 9.4: Weldability testing shall be conducted in accordance with the Delayed Cracking Test section of API 2Z using two types of tests representing different levels of restraint; the controlled thermal severity (CTS) test for moderate restraint, and the Y-groove test for high restraint.",22,27,"[[0.1277, 0.4458], [0.8687, 0.4458], [0.8687, 0.4864], [0.1277, 0.4864]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,Annex C (informative),C.9 SR 9-Preproduction Qualification,,,False,,,text
1232,2,330,# C.10 SR 10-Notch Toughness Using Drop-Weight,22,27,"[[0.1288, 0.498], [0.59, 0.498], [0.59, 0.5149], [0.1288, 0.5149]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,Annex C (informative),C.10 SR 10-Notch Toughness Using Drop-Weight,,,False,,,subsection
1233,2,331,The following apply to the notch toughness using drop-weight.,22,27,"[[0.1275, 0.5258], [0.5638, 0.5258], [0.5638, 0.542], [0.1275, 0.542]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,Annex C (informative),C.10 SR 10-Notch Toughness Using Drop-Weight,,,False,,,text
1234,2,332,SR 10.1: Drop-weight tests shall be conducted. One plate per 50-ton (45 t) lot or part thereof of the plates in each heat 5/8 in. (16 mm) or more in thickness shall be tested. The plate tested shall be the thickest gauge in each 50-ton (45 t) lot.,22,27,"[[0.1283, 0.5524], [0.8684, 0.5524], [0.8684, 0.5926], [0.1283, 0.5926]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,Annex C (informative),C.10 SR 10-Notch Toughness Using Drop-Weight,,,False,,,text
1235,2,333,SR 10.2: Drop-weight tests shall be in accordance with ASTM E208 on two P-3 specimens from the selected plate(s). The specimens shall be taken adjacent to the tensile test coupons. The following drop- weight test options are available:,22,27,"[[0.1282, 0.6039], [0.8682, 0.6039], [0.8682, 0.6447], [0.1282, 0.6447]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,Annex C (informative),C.10 SR 10-Notch Toughness Using Drop-Weight,,,False,,,text
1236,2,334,- test at -30 °F (-35 °C); or,22,27,"[[0.1293, 0.6566], [0.3404, 0.6566], [0.3404, 0.6698], [0.1293, 0.6698]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,Annex C (informative),C.10 SR 10-Notch Toughness Using Drop-Weight,,,False,,,text
1237,2,335,"- - if SR2 is specified, drop-weight testing shall be performed at -67 °F (-55 °C). ",22,27,"[[0.1296, 0.6816], [0.6955, 0.6816], [0.6955, 0.6957], [0.1296, 0.6957]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,Annex C (informative),C.10 SR 10-Notch Toughness Using Drop-Weight,,,False,,,text
1238,2,336,"Both specimens shall meet the ""no break"" criteria at the test temperature and the results shall be reported.",22,27,"[[0.1284, 0.7077], [0.868, 0.7077], [0.868, 0.7349], [0.1284, 0.7349]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,Annex C (informative),C.10 SR 10-Notch Toughness Using Drop-Weight,,,False,,,text
1239,2,337,"SR 10.3: If one specimen fails (""breaks"") on any plate tested, retests may be made as follows:",22,27,"[[0.1289, 0.7464], [0.784, 0.7464], [0.784, 0.7608], [0.1289, 0.7608]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,Annex C (informative),C.10 SR 10-Notch Toughness Using Drop-Weight,,,False,,,text
1240,2,338,"- Retest two additional specimens from each plate for which a specimen failed. Each of these two - retest specimens shall pass (""no break""). ",22,27,"[[0.1281, 0.7722], [0.8694, 0.7722], [0.8694, 0.7994], [0.1281, 0.7994]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,Annex C (informative),C.10 SR 10-Notch Toughness Using Drop-Weight,,,False,,,text
1241,2,339,"- - If any of the specimens fail upon retest, the heat shall not be accepted. ",22,27,"[[0.1279, 0.8121], [0.6531, 0.8121], [0.6531, 0.8263], [0.1279, 0.8263]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,Annex C (informative),C.10 SR 10-Notch Toughness Using Drop-Weight,,,False,,,text
1243,2,341,STEEL PLATES PRODUCED BY THERMO-MECHANICALLY CONTROLLEDPROCESSING FOR OFFSHORE STRUCTURES 17,23,27,"[[0.2149, 0.0903], [0.8581, 0.0903], [0.8581, 0.1029], [0.2149, 0.1029]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,Annex C (informative),C.10 SR 10-Notch Toughness Using Drop-Weight,,,False,,,text
1244,2,342,# C.11 SR 11-Surface Quality,23,27,"[[0.1238, 0.1307], [0.3932, 0.1307], [0.3932, 0.1483], [0.1238, 0.1483]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,Annex C (informative),C.11 SR 11-Surface Quality,,,False,,,subsection
1245,2,343,"For applications where surface quality is considered critical, plates are to be furnished in the blasted and inspected conditions. The depth of rolled-in scale or clusters of pits shall not exceed 0.015 in. (0.381 mm) and shall not result in an undergauge condition. However, isolated individual pits not over 0.030 in. (0.762 mm) deep are acceptable, provided that the plate thickness is not reduced below the specified minimum. Other surface imperfections, such as tears, seams, snakes, blisters, scabs, and so forth, are not acceptable and shall be conditioned without reducing the thickness below minimum. The surface imperfections may be removed by grinding, provided each ground area is well faired and grinding does not reduce the thickness of the plate below minimum.",23,27,"[[0.1233, 0.1595], [0.8649, 0.1595], [0.8649, 0.2637], [0.1233, 0.2637]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,Annex C (informative),C.11 SR 11-Surface Quality,,,False,,,text
1246,2,344,# C.12 SR 12-Thickness Tolerance,23,27,"[[0.1235, 0.2756], [0.4412, 0.2756], [0.4412, 0.2917], [0.1235, 0.2917]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,Annex C (informative),C.12 SR 12-Thickness Tolerance,,,False,,,subsection
1249,2,347,Annex D (informative),24,27,"[[0.4424, 0.1338], [0.5516, 0.1338], [0.5516, 0.167], [0.4424, 0.167]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,Annex D (informative),,,,False,,,section
1250,2,348,Suggestions for Ordering API 2W Steel Plate,24,27,"[[0.2823, 0.1854], [0.7108, 0.1854], [0.7108, 0.2028], [0.2823, 0.2028]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,Annex D (informative),,,,False,,,text
1251,2,349,The purchaser should specify the following information on the purchase order when placing orders for steel plate manufactured in accordance with API 2W specifications:,24,27,"[[0.1279, 0.2212], [0.869, 0.2212], [0.869, 0.2484], [0.1279, 0.2484]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,Annex D (informative),,,,False,,,text
1252,2,350,Table D.1-Purchase Order Information,24,27,"[[0.3479, 0.2594], [0.6477, 0.2594], [0.6477, 0.2743], [0.3479, 0.2743]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,Annex D (informative),,,,False,,,text
1253,2,351,"| Specification | API Spec 2W | | - | - | | Quantity size | As required | | Grade | 50, 60, 70, 80 | | Furnace type | Basic oxygen or electric | | Process of manufacturer | See 4.2.2 | | Mill inspection by purchaser | State advanced notice requirements | | Delivery date and shipping instructions | As required | | Supplementary requirements | As required | | SR 9 preproduction qualification: | For Grades 70 and Grade 80 only | | - SR 9.3-CTOD testing of weld heat affected zone | For Grades 70 and Grade 80 only | | - SR 9.4-Weldability (hydrogen cracking) tests at: | For Grades 70 and Grade 80 only | | - CP (conventional preheat) level of performance | For Grades 70 and Grade 80 only | | - MP (modified preheat) level of performance | For Grades 70 and Grade 80 only | ",24,27,"[[0.1538, 0.2774], [0.8397, 0.2774], [0.8397, 0.4386], [0.1538, 0.4386]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,Annex D (informative),,,,False,,,text
1254,2,352,The purchaser should specify any of the following supplemental requirements on the purchase order when placing orders for steel plate manufactured in accordance with API 2W specifications:,24,27,"[[0.1278, 0.4519], [0.868, 0.4519], [0.868, 0.4793], [0.1278, 0.4793]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,Annex D (informative),,,,False,,,text
1255,2,353,Table D.2-Supplementary Requirements,24,27,"[[0.3425, 0.491], [0.655, 0.491], [0.655, 0.5057], [0.3425, 0.5057]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,Annex D (informative),,,,False,,,text
1256,2,354,"| SR 1 | Ultrasonic Examination | | - | - | | SR 2 | Notch Toughness at Lower Temperature | | SR 3 | Additional Tension Test | | SR 4 | Through- Thickness (Z direction) Testing | | SR 5 | Low Sulfur Steel for Improved Through-Thickness Properties | | SR 6 | Strain-aged Charpy V-Notch Impact Tests | | SR 7 | Simulated Post-weld Heat Treatment (for temperature, duration, and cooling rate only) | | SR 8 | Hardness Testing | | SR 9 | Preproduction Qualification (for Grades 50 and 60 only) | | SR 10 | Notch Toughness Using Drop-Weight | | SR 11 | Surface Quality | | SR 12 | Thickness Tolerance | ",24,27,"[[0.156, 0.5095], [0.8397, 0.5095], [0.8397, 0.6775], [0.156, 0.6775]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,Annex D (informative),,,,False,,,text
