sort_id,title,text,page,coordinates,pruned_edges_row
67,Manufacturing -> Rolling -> One of the following processes used to manufacture the plate shall be identified on the mill certificates,"When tempering or aging is performed, the tempering or aging temperature shall be included on the mill certificates.",8,"[77.33333333333333, 235.66666666666663, 516.6666666666666, 289.33333333333337]","[{'subj': 'case1', 'obj': 'SR9 required', 'edge': 'has_condition', 'title': 'Manufacturing -> Rolling -> One of the following processes used to manufacture the plate shall be identified on the mill certificates', 'pages': {8}, 'coordinates_list': ['[77.33333333333333, 235.66666666666663, 516.6666666666666, 289.33333333333337]']}, {'subj': 'case1', 'obj': 'addition or deletion of tempering or aging', 'edge': 'has_consequence', 'title': 'Manufacturing -> Rolling -> One of the following processes used to manufacture the plate shall be identified on the mill certificates', 'pages': {8}, 'coordinates_list': ['[77.33333333333333, 235.66666666666663, 516.6666666666666, 289.33333333333337]']}, {'subj': 'case1', 'obj': 'SR 9 not required', 'edge': 'has_condition', 'title': 'Manufacturing -> Rolling -> One of the following processes used to manufacture the plate shall be identified on the mill certificates', 'pages': {8}, 'coordinates_list': ['[77.33333333333333, 235.66666666666663, 516.6666666666666, 289.33333333333337]']}, {'subj': 'case1', 'obj': 'tempering performed or aging performed', 'edge': 'has_condition_or', 'title': 'Manufacturing -> Rolling -> One of the following processes used to manufacture the plate shall be identified on the mill certificates', 'pages': {8}, 'coordinates_list': ['[77.33333333333333, 235.66666666666663, 516.6666666666666, 289.33333333333337]']}, {'subj': 'case1', 'obj': 'tempering or aging temperature included on the mill certificates', 'edge': 'has_consequence', 'title': 'Manufacturing -> Rolling -> One of the following processes used to manufacture the plate shall be identified on the mill certificates', 'pages': {8}, 'coordinates_list': ['[77.33333333333333, 235.66666666666663, 516.6666666666666, 289.33333333333337]']}, {'subj': 'addition or deletion of tempering or aging', 'obj': 'major essential variable', 'edge': 'considered_as', 'title': 'Manufacturing -> Rolling -> One of the following processes used to manufacture the plate shall be identified on the mill certificates', 'pages': {8}, 'coordinates_list': ['[77.33333333333333, 235.66666666666663, 516.6666666666666, 289.33333333333337]']}, {'subj': 'manufacturer', 'obj': 'addition or deletion of tempering or aging', 'edge': 'has_discretion_over', 'title': 'Manufacturing -> Rolling -> One of the following processes used to manufacture the plate shall be identified on the mill certificates', 'pages': {8}, 'coordinates_list': ['[77.33333333333333, 235.66666666666663, 516.6666666666666, 289.33333333333337]']}]"
68,Manufacturing -> Post-manufacturing Heating,4.3 Post-manufacturing Heating,8,"[76.66666666666667, 212.0, 242.66666666666666, 225.33333333333337]",[]
69,Manufacturing -> Post-manufacturing Heating,Plates manufactured to this specification shall not be warm formed or post-weld heat treated at temperatures:,8,"[77.66666666666667, 180.0, 517.3333333333334, 201.66666666666663]","[{'subj': 'plates manufactured to this specification', 'obj': 'warm formed at temperatures', 'edge': 'permitted_to', 'title': 'Manufacturing -> Post-manufacturing Heating', 'pages': {8}, 'coordinates_list': ['[77.66666666666667, 180.0, 517.3333333333334, 201.66666666666663]']}, {'subj': 'plates manufactured to this specification', 'obj': 'post-weld heat treated at temperatures', 'edge': 'permitted_to', 'title': 'Manufacturing -> Post-manufacturing Heating', 'pages': {8}, 'coordinates_list': ['[77.66666666666667, 180.0, 517.3333333333334, 201.66666666666663]']}]"
70,Manufacturing -> Post-manufacturing Heating,above 1100 °F (595 C); or,8,"[78.33333333333333, 157.33333333333337, 210.33333333333334, 169.33333333333337]","[{'subj': 'case1', 'obj': 'temperature > 595 °C', 'edge': 'has_condition', 'title': 'Manufacturing -> Post-manufacturing Heating', 'pages': {8}, 'coordinates_list': ['[78.33333333333333, 157.33333333333337, 210.33333333333334, 169.33333333333337]']}, {'subj': '1100 °F', 'obj': '595 °C', 'edge': 'equivalent_to', 'title': 'Manufacturing -> Post-manufacturing Heating', 'pages': {8}, 'coordinates_list': ['[78.33333333333333, 157.33333333333337, 210.33333333333334, 169.33333333333337]']}]"
71,Manufacturing -> Post-manufacturing Heating,more than 50°F(38C)below the original manufacturing tempering or aging temperature(if applicable) due to risk of sustaining ireversible and significant losses in strength and toughness.,8,"[77.66666666666667, 124.66666666666663, 517.3333333333334, 147.33333333333337]","[{'subj': 'case1', 'obj': 'temperature decrease ≥ 38 °C below the original manufacturing tempering or aging temperature (if applicable)', 'edge': 'has_condition', 'title': 'Manufacturing -> Post-manufacturing Heating', 'pages': {8}, 'coordinates_list': ['[77.66666666666667, 124.66666666666663, 517.3333333333334, 147.33333333333337]']}, {'subj': 'case1', 'obj': 'risk of sustaining irreversible and significant losses in strength and toughness', 'edge': 'has_consequence', 'title': 'Manufacturing -> Post-manufacturing Heating', 'pages': {8}, 'coordinates_list': ['[77.66666666666667, 124.66666666666663, 517.3333333333334, 147.33333333333337]']}]"
72,Manufacturing -> Post-manufacturing Heating,Post-weld heat treatment or warm-forming temperatures between 400 °F (205 C) and either of the above shall require testing to SR7 in Annex C.,9,"[75.33333333333333, 697.6666666666666, 514.3333333333334, 730.0]","[{'subj': 'case1', 'obj': 'post-weld heat treatment or warm-forming temperatures between 205 °C and either of the above', 'edge': 'has_condition', 'title': 'Manufacturing -> Post-manufacturing Heating', 'pages': {9}, 'coordinates_list': ['[75.33333333333333, 697.6666666666666, 514.3333333333334, 730.0]']}, {'subj': 'case1', 'obj': 'testing to SR7 in Annex C', 'edge': 'has_consequence', 'title': 'Manufacturing -> Post-manufacturing Heating', 'pages': {9}, 'coordinates_list': ['[75.33333333333333, 697.6666666666666, 514.3333333333334, 730.0]']}, {'subj': 'case1', 'obj': 'heating at temperatures below 205 °C', 'edge': 'has_condition', 'title': 'Manufacturing -> Post-manufacturing Heating', 'pages': {9}, 'coordinates_list': ['[75.33333333333333, 697.6666666666666, 514.3333333333334, 730.0]']}, {'subj': 'case1', 'obj': 'verification or simulation not necessary', 'edge': 'has_consequence', 'title': 'Manufacturing -> Post-manufacturing Heating', 'pages': {9}, 'coordinates_list': ['[75.33333333333333, 697.6666666666666, 514.3333333333334, 730.0]']}, {'subj': '400 °F', 'obj': '205 °C', 'edge': 'equivalent_to', 'title': 'Manufacturing -> Post-manufacturing Heating', 'pages': {9}, 'coordinates_list': ['[75.33333333333333, 697.6666666666666, 514.3333333333334, 730.0]']}]"
72,Manufacturing -> Post-manufacturing Heating,Verification or simulation is not necessary for heatingat temperatures below 400 °F (205 C).,9,"[75.33333333333333, 697.6666666666666, 514.3333333333334, 730.0]","[{'subj': 'case1', 'obj': 'post-weld heat treatment or warm-forming temperatures between 205 °C and either of the above', 'edge': 'has_condition', 'title': 'Manufacturing -> Post-manufacturing Heating', 'pages': {9}, 'coordinates_list': ['[75.33333333333333, 697.6666666666666, 514.3333333333334, 730.0]']}, {'subj': 'case1', 'obj': 'testing to SR7 in Annex C', 'edge': 'has_consequence', 'title': 'Manufacturing -> Post-manufacturing Heating', 'pages': {9}, 'coordinates_list': ['[75.33333333333333, 697.6666666666666, 514.3333333333334, 730.0]']}, {'subj': 'case1', 'obj': 'heating at temperatures below 205 °C', 'edge': 'has_condition', 'title': 'Manufacturing -> Post-manufacturing Heating', 'pages': {9}, 'coordinates_list': ['[75.33333333333333, 697.6666666666666, 514.3333333333334, 730.0]']}, {'subj': 'case1', 'obj': 'verification or simulation not necessary', 'edge': 'has_consequence', 'title': 'Manufacturing -> Post-manufacturing Heating', 'pages': {9}, 'coordinates_list': ['[75.33333333333333, 697.6666666666666, 514.3333333333334, 730.0]']}, {'subj': '400 °F', 'obj': '205 °C', 'edge': 'equivalent_to', 'title': 'Manufacturing -> Post-manufacturing Heating', 'pages': {9}, 'coordinates_list': ['[75.33333333333333, 697.6666666666666, 514.3333333333334, 730.0]']}]"
73,Manufacturing -> Preproduction Qualification,4.4 Preproduction Qualification,9,"[75.0, 675.6666666666666, 237.33333333333334, 686.6666666666666]",[]
74,Manufacturing -> Preproduction Qualification,The SR 9 supplement in Annex C shall require testing in accordance with the plate preproduction qualification requirements of APl 2Z.,9,"[74.66666666666667, 610.6666666666666, 514.3333333333334, 664.0]","[{'subj': 'SR 9 supplement in Annex C', 'obj': 'testing', 'edge': 'requires', 'title': 'Manufacturing -> Preproduction Qualification', 'pages': {9}, 'coordinates_list': ['[74.66666666666667, 610.6666666666666, 514.3333333333334, 664.0]']}, {'subj': 'testing', 'obj': 'plate preproduction qualification requirements', 'edge': 'in_accordance_with', 'title': 'Manufacturing -> Preproduction Qualification', 'pages': {9}, 'coordinates_list': ['[74.66666666666667, 610.6666666666666, 514.3333333333334, 664.0]']}, {'subj': 'plate preproduction qualification requirements', 'obj': 'APl 2Z', 'edge': 'specified_by', 'title': 'Manufacturing -> Preproduction Qualification', 'pages': {9}, 'coordinates_list': ['[74.66666666666667, 610.6666666666666, 514.3333333333334, 664.0]']}, {'subj': 'these tests', 'obj': 'HAZ hydrogen cracking resistance', 'edge': 'used_for', 'title': 'Manufacturing -> Preproduction Qualification', 'pages': {9}, 'coordinates_list': ['[74.66666666666667, 610.6666666666666, 514.3333333333334, 664.0]']}, {'subj': 'these tests', 'obj': 'CTOD HAZ toughness', 'edge': 'used_for', 'title': 'Manufacturing -> Preproduction Qualification', 'pages': {9}, 'coordinates_list': ['[74.66666666666667, 610.6666666666666, 514.3333333333334, 664.0]']}, {'subj': 'HAZ hydrogen cracking resistance', 'obj': 'demonstrating superior service performance', 'edge': 'desirable_for', 'title': 'Manufacturing -> Preproduction Qualification', 'pages': {9}, 'coordinates_list': ['[74.66666666666667, 610.6666666666666, 514.3333333333334, 664.0]']}, {'subj': 'CTOD HAZ toughness', 'obj': 'demonstrating superior service performance', 'edge': 'desirable_for', 'title': 'Manufacturing -> Preproduction Qualification', 'pages': {9}, 'coordinates_list': ['[74.66666666666667, 610.6666666666666, 514.3333333333334, 664.0]']}, {'subj': 'SR 9 supplement', 'obj': 'contractual specification prior to steel production', 'edge': 'has_condition', 'title': 'Manufacturing -> Preproduction Qualification', 'pages': {9}, 'coordinates_list': ['[74.66666666666667, 610.6666666666666, 514.3333333333334, 664.0]']}, {'subj': 'case1', 'obj': 'Grades 50 and 60', 'edge': 'has_condition', 'title': 'Manufacturing -> Preproduction Qualification', 'pages': {9}, 'coordinates_list': ['[74.66666666666667, 610.6666666666666, 514.3333333333334, 664.0]']}, {'subj': 'case1', 'obj': 'SR 9 optional', 'edge': 'has_consequence', 'title': 'Manufacturing -> Preproduction Qualification', 'pages': {9}, 'coordinates_list': ['[74.66666666666667, 610.6666666666666, 514.3333333333334, 664.0]']}, {'subj': 'case2', 'obj': 'Grades 70 and 80', 'edge': 'has_condition', 'title': 'Manufacturing -> Preproduction Qualification', 'pages': {9}, 'coordinates_list': ['[74.66666666666667, 610.6666666666666, 514.3333333333334, 664.0]']}, {'subj': 'case2', 'obj': 'SR 9 required', 'edge': 'has_consequence', 'title': 'Manufacturing -> Preproduction Qualification', 'pages': {9}, 'coordinates_list': ['[74.66666666666667, 610.6666666666666, 514.3333333333334, 664.0]']}]"
74,Manufacturing -> Preproduction Qualification,These tests evaluate HAZ hydrogen cracking resistance and CTOD HAZ toughness that may be desirable for demonstrating superior service performance.,9,"[74.66666666666667, 610.6666666666666, 514.3333333333334, 664.0]","[{'subj': 'SR 9 supplement in Annex C', 'obj': 'testing', 'edge': 'requires', 'title': 'Manufacturing -> Preproduction Qualification', 'pages': {9}, 'coordinates_list': ['[74.66666666666667, 610.6666666666666, 514.3333333333334, 664.0]']}, {'subj': 'testing', 'obj': 'plate preproduction qualification requirements', 'edge': 'in_accordance_with', 'title': 'Manufacturing -> Preproduction Qualification', 'pages': {9}, 'coordinates_list': ['[74.66666666666667, 610.6666666666666, 514.3333333333334, 664.0]']}, {'subj': 'plate preproduction qualification requirements', 'obj': 'APl 2Z', 'edge': 'specified_by', 'title': 'Manufacturing -> Preproduction Qualification', 'pages': {9}, 'coordinates_list': ['[74.66666666666667, 610.6666666666666, 514.3333333333334, 664.0]']}, {'subj': 'these tests', 'obj': 'HAZ hydrogen cracking resistance', 'edge': 'used_for', 'title': 'Manufacturing -> Preproduction Qualification', 'pages': {9}, 'coordinates_list': ['[74.66666666666667, 610.6666666666666, 514.3333333333334, 664.0]']}, {'subj': 'these tests', 'obj': 'CTOD HAZ toughness', 'edge': 'used_for', 'title': 'Manufacturing -> Preproduction Qualification', 'pages': {9}, 'coordinates_list': ['[74.66666666666667, 610.6666666666666, 514.3333333333334, 664.0]']}, {'subj': 'HAZ hydrogen cracking resistance', 'obj': 'demonstrating superior service performance', 'edge': 'desirable_for', 'title': 'Manufacturing -> Preproduction Qualification', 'pages': {9}, 'coordinates_list': ['[74.66666666666667, 610.6666666666666, 514.3333333333334, 664.0]']}, {'subj': 'CTOD HAZ toughness', 'obj': 'demonstrating superior service performance', 'edge': 'desirable_for', 'title': 'Manufacturing -> Preproduction Qualification', 'pages': {9}, 'coordinates_list': ['[74.66666666666667, 610.6666666666666, 514.3333333333334, 664.0]']}, {'subj': 'SR 9 supplement', 'obj': 'contractual specification prior to steel production', 'edge': 'has_condition', 'title': 'Manufacturing -> Preproduction Qualification', 'pages': {9}, 'coordinates_list': ['[74.66666666666667, 610.6666666666666, 514.3333333333334, 664.0]']}, {'subj': 'case1', 'obj': 'Grades 50 and 60', 'edge': 'has_condition', 'title': 'Manufacturing -> Preproduction Qualification', 'pages': {9}, 'coordinates_list': ['[74.66666666666667, 610.6666666666666, 514.3333333333334, 664.0]']}, {'subj': 'case1', 'obj': 'SR 9 optional', 'edge': 'has_consequence', 'title': 'Manufacturing -> Preproduction Qualification', 'pages': {9}, 'coordinates_list': ['[74.66666666666667, 610.6666666666666, 514.3333333333334, 664.0]']}, {'subj': 'case2', 'obj': 'Grades 70 and 80', 'edge': 'has_condition', 'title': 'Manufacturing -> Preproduction Qualification', 'pages': {9}, 'coordinates_list': ['[74.66666666666667, 610.6666666666666, 514.3333333333334, 664.0]']}, {'subj': 'case2', 'obj': 'SR 9 required', 'edge': 'has_consequence', 'title': 'Manufacturing -> Preproduction Qualification', 'pages': {9}, 'coordinates_list': ['[74.66666666666667, 610.6666666666666, 514.3333333333334, 664.0]']}]"
74,Manufacturing -> Preproduction Qualification,The SR 9 supplement shall require contractual specification prior to steel production.,9,"[74.66666666666667, 610.6666666666666, 514.3333333333334, 664.0]","[{'subj': 'SR 9 supplement in Annex C', 'obj': 'testing', 'edge': 'requires', 'title': 'Manufacturing -> Preproduction Qualification', 'pages': {9}, 'coordinates_list': ['[74.66666666666667, 610.6666666666666, 514.3333333333334, 664.0]']}, {'subj': 'testing', 'obj': 'plate preproduction qualification requirements', 'edge': 'in_accordance_with', 'title': 'Manufacturing -> Preproduction Qualification', 'pages': {9}, 'coordinates_list': ['[74.66666666666667, 610.6666666666666, 514.3333333333334, 664.0]']}, {'subj': 'plate preproduction qualification requirements', 'obj': 'APl 2Z', 'edge': 'specified_by', 'title': 'Manufacturing -> Preproduction Qualification', 'pages': {9}, 'coordinates_list': ['[74.66666666666667, 610.6666666666666, 514.3333333333334, 664.0]']}, {'subj': 'these tests', 'obj': 'HAZ hydrogen cracking resistance', 'edge': 'used_for', 'title': 'Manufacturing -> Preproduction Qualification', 'pages': {9}, 'coordinates_list': ['[74.66666666666667, 610.6666666666666, 514.3333333333334, 664.0]']}, {'subj': 'these tests', 'obj': 'CTOD HAZ toughness', 'edge': 'used_for', 'title': 'Manufacturing -> Preproduction Qualification', 'pages': {9}, 'coordinates_list': ['[74.66666666666667, 610.6666666666666, 514.3333333333334, 664.0]']}, {'subj': 'HAZ hydrogen cracking resistance', 'obj': 'demonstrating superior service performance', 'edge': 'desirable_for', 'title': 'Manufacturing -> Preproduction Qualification', 'pages': {9}, 'coordinates_list': ['[74.66666666666667, 610.6666666666666, 514.3333333333334, 664.0]']}, {'subj': 'CTOD HAZ toughness', 'obj': 'demonstrating superior service performance', 'edge': 'desirable_for', 'title': 'Manufacturing -> Preproduction Qualification', 'pages': {9}, 'coordinates_list': ['[74.66666666666667, 610.6666666666666, 514.3333333333334, 664.0]']}, {'subj': 'SR 9 supplement', 'obj': 'contractual specification prior to steel production', 'edge': 'has_condition', 'title': 'Manufacturing -> Preproduction Qualification', 'pages': {9}, 'coordinates_list': ['[74.66666666666667, 610.6666666666666, 514.3333333333334, 664.0]']}, {'subj': 'case1', 'obj': 'Grades 50 and 60', 'edge': 'has_condition', 'title': 'Manufacturing -> Preproduction Qualification', 'pages': {9}, 'coordinates_list': ['[74.66666666666667, 610.6666666666666, 514.3333333333334, 664.0]']}, {'subj': 'case1', 'obj': 'SR 9 optional', 'edge': 'has_consequence', 'title': 'Manufacturing -> Preproduction Qualification', 'pages': {9}, 'coordinates_list': ['[74.66666666666667, 610.6666666666666, 514.3333333333334, 664.0]']}, {'subj': 'case2', 'obj': 'Grades 70 and 80', 'edge': 'has_condition', 'title': 'Manufacturing -> Preproduction Qualification', 'pages': {9}, 'coordinates_list': ['[74.66666666666667, 610.6666666666666, 514.3333333333334, 664.0]']}, {'subj': 'case2', 'obj': 'SR 9 required', 'edge': 'has_consequence', 'title': 'Manufacturing -> Preproduction Qualification', 'pages': {9}, 'coordinates_list': ['[74.66666666666667, 610.6666666666666, 514.3333333333334, 664.0]']}]"
